INSEE,Commune,Nombre de réponses (après filtrage),Note moyenne,Type de commune,Services et stationnement,Efforts de la Commune,Confort,Securité,Ressenti général
38547,Villard-Bonnot,38,2.78,petites villes,3.26,2.89,2.7,2.5,2.76
01427,Trévoux,30,2.78,petites villes,3.34,2.44,2.87,2.44,2.84
91200,Dourdan,53,2.78,petites villes,2.63,2.8,2.54,2.67,3.14
48095,Mende,43,2.77,petites villes,3.65,2.87,2.27,2.4,2.92
78062,Beynes,33,2.77,petites villes,3.13,2.64,2.48,2.69,2.93
01173,Gex,17,2.77,petites villes,3.5,2.63,2.54,2.46,2.85
35184,Montauban-de-Bretagne,12,2.77,petites villes,3.62,2.56,2.65,2.5,2.75
38130,La Côte-Saint-André,10,2.76,petites villes,2.82,2.98,2.28,2.7,2.99
91338,Limours,91,2.76,petites villes,2.62,2.81,2.61,2.73,2.98
65460,Vic-en-Bigorre,69,2.76,petites villes,2.79,2.7,2.52,2.71,3.01
78380,Maule,46,2.76,petites villes,2.6,2.68,2.56,2.74,3.08
38545,Vif,42,2.75,petites villes,2.61,2.52,2.9,2.63,2.97
95250,Fosses,49,2.74,petites villes,2.63,2.88,2.49,2.71,2.91
43040,Brioude,14,2.74,petites villes,3.21,2.8,2.07,2.73,2.92
95039,Auvers-sur-Oise,12,2.74,petites villes,2.79,2.54,2.82,2.62,2.88
35228,Pleurtuit,20,2.73,petites villes,3.08,2.68,2.77,2.33,2.89
13044,Grans,10,2.73,petites villes,2.3,3.08,2.52,2.73,2.91
26166,Loriol-sur-Drôme,37,2.73,petites villes,3.27,2.57,2.43,2.45,2.95
26165,Livron-sur-Drôme,43,2.72,petites villes,3.08,2.85,2.68,2.36,2.79
68315,Soultz-Haut-Rhin,48,2.72,petites villes,3.06,2.49,2.7,2.45,2.91
13092,Saint-Chamas,16,2.72,petites villes,3.19,2.7,2.31,2.62,2.88
44201,Sucé-sur-Erdre,19,2.72,petites villes,3.26,2.51,2.46,2.58,2.84
97404,L'Étang-Salé,63,2.72,petites villes,3.12,2.38,2.38,2.66,2.96
95351,Louvres,30,2.72,petites villes,2.46,2.56,2.63,2.71,3.05
33284,Mios,15,2.71,petites villes,2.63,2.72,2.89,2.42,2.84
69277,Genas,68,2.71,petites villes,2.98,2.42,2.26,2.75,3.01
88383,Remiremont,43,2.71,petites villes,3.04,2.3,2.63,2.72,2.82
38269,La Mure,23,2.71,petites villes,3.33,2.38,2.15,2.83,2.83
69006,Amplepuis,10,2.71,petites villes,4.3,2.1,1.8,2.8,2.76
13053,Mallemort,16,2.71,petites villes,2.56,2.56,2.41,2.62,3.15
54431,Pont-à-Mousson,78,2.7,petites villes,3.05,2.3,2.67,2.57,2.85
28140,Épernon,36,2.7,petites villes,2.9,2.53,2.63,2.6,2.83
81271,Saint-Sulpice-la-Pointe,64,2.7,petites villes,2.84,2.66,2.42,2.66,2.92
67067,Brumath,14,2.69,petites villes,3.32,2.2,2.57,2.69,2.71
95392,Mériel,53,2.69,petites villes,2.97,2.54,2.47,2.7,2.77
95652,Viarmes,19,2.69,petites villes,2.62,2.45,2.52,2.79,2.92
82033,Castelsarrasin,47,2.69,petites villes,2.81,2.58,2.56,2.59,2.86
38562,Vizille,74,2.68,petites villes,2.82,2.94,2.44,2.39,2.88
78537,Saint-Arnoult-en-Yvelines,35,2.68,petites villes,2.46,2.37,2.47,2.72,3.09
26324,Saint-Paul-Trois-Châteaux,63,2.68,petites villes,2.58,2.7,2.4,2.58,3.02
56094,Kervignac,30,2.68,petites villes,2.86,2.86,2.41,2.44,2.88
56169,Plouhinec,20,2.68,petites villes,2.6,2.92,2.89,2.25,2.85
50025,Avranches,83,2.68,petites villes,3.07,2.58,2.67,2.44,2.77
56078,Guidel,31,2.68,petites villes,2.69,2.46,2.73,2.61,2.82
74220,Reignier-Ésery,29,2.67,petites villes,3.4,2.54,2.19,2.45,2.91
30321,Sommières,25,2.67,petites villes,2.81,2.56,2.62,2.56,2.79
28015,Auneau-Bleury-Saint-Symphorien,33,2.67,petites villes,2.1,2.75,2.6,2.54,3.16
64422,Oloron-Sainte-Marie,123,2.67,petites villes,3.72,2.48,2.36,2.33,2.71
13080,Le Puy-Sainte-Réparade,24,2.66,petites villes,2.19,2.9,2.52,2.63,2.93
50041,La Hague,31,2.66,petites villes,2.73,2.63,2.45,2.55,2.88
13050,Lambesc,18,2.66,petites villes,3.01,2.36,2.16,2.67,2.99
63457,Vic-le-Comte,18,2.65,petites villes,2.35,2.51,2.69,2.48,3.0
81140,Lavaur,151,2.64,petites villes,3.33,2.39,2.25,2.4,2.89
29160,Plabennec,55,2.64,petites villes,2.95,2.43,2.43,2.56,2.84
56193,Riantec,58,2.64,petites villes,3.26,2.31,2.45,2.45,2.78
62525,Longuenesse,10,2.64,petites villes,2.78,2.4,2.5,2.65,2.77
78217,Épône,17,2.64,petites villes,2.25,2.75,2.46,2.61,3.0
28088,Châteaudun,46,2.64,petites villes,2.7,2.45,2.42,2.61,2.88
56053,Elven,39,2.63,petites villes,2.89,2.77,2.63,2.29,2.74
37132,Loches,24,2.63,petites villes,2.9,2.17,2.36,2.53,3.02
71014,Autun,25,2.63,petites villes,3.41,2.38,2.16,2.45,2.78
07019,Aubenas,27,2.63,petites villes,3.23,2.36,2.65,2.37,2.66
17414,Saint-Xandre,44,2.62,petites villes,2.76,2.37,2.49,2.63,2.78
30334,Uzès,13,2.6,petites villes,3.4,2.13,2.28,2.35,2.88
07319,Le Teil,46,2.6,petites villes,2.39,2.95,2.4,2.47,2.82
49228,Noyant-Villages,36,2.6,petites villes,2.24,2.51,2.43,2.67,2.96
49367,Erdre-en-Anjou,14,2.6,petites villes,2.7,2.39,2.37,2.57,2.86
35049,Cancale,18,2.59,petites villes,3.53,2.29,2.41,2.19,2.75
53096,Ernée,69,2.59,petites villes,2.83,2.9,2.28,2.36,2.71
29024,Carhaix-Plouguer,18,2.58,petites villes,3.61,2.47,2.31,2.14,2.65
58095,Decize,26,2.58,petites villes,3.53,2.53,2.65,2.06,2.47
58086,Cosne-Cours-sur-Loire,17,2.57,petites villes,3.41,2.76,2.21,2.26,2.53
81220,Rabastens,29,2.57,petites villes,3.12,2.19,2.2,2.59,2.75
87002,Ambazac,17,2.56,petites villes,2.09,2.65,2.16,2.65,3.03
87001,Aixe-sur-Vienne,53,2.55,petites villes,2.96,2.42,2.34,2.37,2.71
30202,Pont-Saint-Esprit,13,2.55,petites villes,3.02,2.37,2.45,2.46,2.58
11206,Limoux,63,2.54,petites villes,3.03,2.19,2.0,2.6,2.8
17347,Saint-Jean-d'Angély,73,2.54,petites villes,3.23,2.39,2.13,2.37,2.71
84080,Monteux,14,2.54,petites villes,2.61,2.48,2.37,2.36,2.83
69279,Jonage,11,2.54,petites villes,2.98,1.8,2.67,2.44,2.75
56101,Languidic,23,2.53,petites villes,2.41,2.23,2.42,2.62,2.81
27467,Pont-Audemer,11,2.53,petites villes,3.55,2.45,2.35,2.21,2.42
87154,Saint-Junien,76,2.52,petites villes,3.27,2.32,2.16,2.28,2.68
68004,Altkirch,34,2.52,petites villes,2.57,2.74,2.54,2.29,2.59
62516,Lillers,15,2.51,petites villes,2.52,2.7,2.19,2.29,2.83
77215,Gretz-Armainvilliers,53,2.51,petites villes,2.52,2.27,2.52,2.44,2.71
35173,Melesse,13,2.5,petites villes,3.1,2.52,2.43,1.99,2.66
89025,Avallon,27,2.5,petites villes,3.15,2.31,1.78,2.54,2.76
59011,Annœullin,18,2.5,petites villes,2.22,2.67,2.27,2.55,2.72
32160,L'Isle-Jourdain,20,2.49,petites villes,3.64,2.2,1.95,2.34,2.52
01443,Villars-les-Dombes,15,2.49,petites villes,2.82,2.12,2.09,2.43,2.83
35037,Bréal-sous-Montfort,17,2.49,petites villes,2.29,2.69,2.48,2.34,2.66
38517,Tullins,48,2.49,petites villes,3.02,2.23,2.22,2.43,2.62
91315,Itteville,35,2.49,petites villes,2.25,2.28,2.42,2.6,2.74
77192,Fontenay-Trésigny,27,2.49,petites villes,2.31,2.44,2.3,2.57,2.74
73248,Saint-Jean-de-Maurienne,24,2.47,petites villes,3.75,2.26,1.83,2.31,2.49
37266,Veigné,16,2.47,petites villes,2.59,2.12,2.58,2.38,2.64
38314,Pontcharra,77,2.46,petites villes,2.96,2.21,2.2,2.26,2.69
39478,Saint-Claude,25,2.46,petites villes,3.49,2.11,1.77,2.37,2.66
56166,Plouay,19,2.46,petites villes,3.18,2.39,2.19,2.22,2.45
77153,Dammartin-en-Goële,28,2.45,petites villes,2.43,2.32,2.4,2.49,2.59
74218,Publier,22,2.45,petites villes,3.23,2.24,2.46,2.05,2.45
27284,Gisors,16,2.44,petites villes,2.84,2.39,2.06,2.27,2.7
72071,Montval-sur-Loir,11,2.44,petites villes,2.61,2.52,2.18,2.29,2.65
23096,Guéret,75,2.44,petites villes,2.95,2.31,2.1,2.29,2.65
74282,Fillière,49,2.44,petites villes,3.23,2.02,1.99,2.37,2.65
69291,Saint-Symphorien-d'Ozon,16,2.44,petites villes,2.3,2.41,1.96,2.58,2.82
34079,Clermont-l'Hérault,13,2.42,petites villes,2.6,2.33,2.45,2.12,2.58
69287,Saint-Bonnet-de-Mure,14,2.41,petites villes,2.2,2.29,2.21,2.51,2.67
62491,Laventie,28,2.39,petites villes,3.11,2.17,2.1,2.16,2.56
34058,Castries,95,2.39,petites villes,2.32,2.36,2.43,2.07,2.71
66088,Ille-sur-Têt,16,2.37,petites villes,2.33,2.02,2.33,2.4,2.61
37159,Monts,29,2.37,petites villes,2.32,2.31,2.1,2.32,2.71
95371,Marly-la-Ville,16,2.35,petites villes,2.08,2.23,2.15,2.47,2.64
74224,La Roche-sur-Foron,47,2.35,petites villes,3.43,2.01,1.96,2.13,2.43
82112,Moissac,46,2.35,petites villes,2.11,1.84,2.2,2.46,2.84
77118,Claye-Souilly,10,2.34,petites villes,2.38,2.33,2.02,2.23,2.66
44213,Loireauxence,52,2.34,petites villes,2.88,2.13,2.2,2.1,2.47
51662,Witry-lès-Reims,10,2.33,petites villes,2.45,2.2,1.9,2.28,2.71
69243,Tarare,12,2.33,petites villes,3.4,2.25,1.88,1.89,2.54
11397,Trèbes,10,2.33,petites villes,2.82,2.0,1.92,2.27,2.59
42323,Veauche,10,2.32,petites villes,2.68,2.33,2.1,2.18,2.43
76114,Bolbec,12,2.3,petites villes,2.88,2.1,1.9,2.35,2.33
04209,Sisteron,26,2.28,petites villes,3.31,1.78,1.95,2.06,2.43
34022,Baillargues,52,2.27,petites villes,2.67,2.11,2.07,2.08,2.49
77327,Nangis,15,2.27,petites villes,2.2,2.05,2.36,2.12,2.53
62126,Beuvry,12,2.27,petites villes,2.54,1.92,1.73,2.29,2.68
34239,Saint-André-de-Sangonis,38,2.25,petites villes,2.23,2.16,1.99,2.22,2.59
44217,Vigneux-de-Bretagne,11,2.25,petites villes,2.57,2.2,1.91,2.05,2.57
33080,Cadaujac,40,2.24,petites villes,2.32,2.31,2.14,2.03,2.46
39097,Champagnole,49,2.22,petites villes,3.03,1.75,1.79,2.13,2.44
77171,Esbly,58,2.22,petites villes,2.46,2.25,2.12,2.03,2.36
13033,Ensuès-la-Redonne,35,2.21,petites villes,2.24,2.17,2.17,2.01,2.47
82037,Caussade,50,2.2,petites villes,2.66,1.78,1.77,2.26,2.47
80620,Péronne,15,2.2,petites villes,2.57,1.9,1.72,2.3,2.43
13051,Lançon-Provence,17,2.2,petites villes,2.41,2.34,1.68,2.24,2.39
76618,Petit-Caux,21,2.19,petites villes,2.18,1.79,1.82,2.32,2.64
60471,Noyon,14,2.16,petites villes,2.66,1.75,2.01,1.94,2.47
60581,Saint-Just-en-Chaussée,17,2.13,petites villes,2.09,2.07,1.92,2.11,2.43
12300,Villefranche-de-Rouergue,22,2.13,petites villes,2.52,2.0,1.68,2.02,2.45
29105,Landivisiau,19,2.12,petites villes,2.87,1.66,1.75,2.11,2.3
13091,Saint-Cannat,24,2.09,petites villes,2.32,1.79,1.86,2.06,2.34
09261,Saint-Girons,37,2.08,petites villes,3.05,1.8,1.9,1.73,2.17
83097,Pourrières,30,2.08,petites villes,1.98,1.8,1.52,2.19,2.65
88196,Gérardmer,21,2.07,petites villes,2.7,1.68,1.79,1.9,2.33
41059,Le Controis-en-Sologne,10,2.06,petites villes,1.98,1.92,2.04,1.85,2.4
95052,Beaumont-sur-Oise,12,2.06,petites villes,2.08,1.94,1.83,2.1,2.31
11203,Lézignan-Corbières,10,1.99,petites villes,2.8,1.6,1.68,1.87,2.16
30141,Laudun-l'Ardoise,21,1.99,petites villes,2.11,1.85,1.5,2.01,2.37
74309,Viry,18,1.91,petites villes,2.01,1.9,1.54,1.76,2.29
57160,Creutzwald,26,1.88,petites villes,2.01,1.64,1.54,1.92,2.15
55122,Commercy,10,1.82,petites villes,1.82,1.58,1.76,1.88,1.97
